trial,method,rotation_error_x_deg,translation_error_x,rotation_error_y_deg,translation_error_y,rotation_error_z_deg,translation_error_z,worst_rotation_error_deg,worst_translation_error,final_loss,success_rot_le_5deg
60.0,GNN-CORO,13.583089959235602,0.21922277609095603,10.593328885631236,0.2778406554859759,6.683388994797129,0.20881229575611174,13.583089959235602,0.2778406554859759,0.5597265672703167,0.0
61.0,ZNN-CORO,0.7643329727654823,0.010581439314417983,0.6595274822192227,0.02750935987219778,0.7581622518954108,0.01938982894803062,0.7643329727654823,0.02750935987219778,0.0005401424560185903,1.0
61.0,GNN-CORO,13.530652417745562,0.4664176036531582,11.773898610334125,0.48843999320153775,5.450968593449265,0.34314918553855966,13.530652417745562,0.48843999320153775,0.5524403895100456,0.0
62.0,ZNN-CORO,0.8161440960905006,0.018273340114173236,0.3264197940277356,0.014894376502759706,0.5267380458066239,0.012306757616991288,0.8161440960905006,0.018273340114173236,0.0006685999334483306,1.0
62.0,GNN-CORO,8.355235840025705,0.40894558514209095,3.3735604502569565,0.27237061677601726,11.336989449459633,0.4280346996792094,11.336989449459633,0.4280346996792094,0.144825257089893,0.0
63.0,ZNN-CORO,0.7672395017680131,0.04622024580385176,0.8901392180509899,0.02929293116118675,0.41751202946115257,0.02655039152274527,0.8901392180509899,0.04622024580385176,0.0004816280891115455,1.0
63.0,GNN-CORO,3.2445531704752177,0.5128553949341629,12.603013034889162,0.26983285522418154,10.809124029851596,0.22989922704640273,12.603013034889162,0.5128553949341629,0.39642355430767934,0.0
64.0,ZNN-CORO,0.16689225961732176,0.031587069407068624,0.1774059982375649,0.015874263146799492,0.4919784486779509,0.032416633716734734,0.4919784486779509,0.032416633716734734,0.00040243814698136,1.0
64.0,GNN-CORO,7.15707400699144,0.2927268815494683,16.74332121788118,0.5574201403950353,8.725171344125718,0.20244412159298458,16.74332121788118,0.5574201403950353,0.3289826428280878,0.0
65.0,ZNN-CORO,0.9038424698430793,0.024116311779120957,0.9643590679083619,0.02164782476402683,0.3025045628703869,0.01715752357034586,0.9643590679083619,0.024116311779120957,0.00036732193692484564,1.0
65.0,GNN-CORO,6.222072501439299,0.12954851090789507,15.391379260847115,0.30400506939364724,9.707716777709297,0.21598216924481897,15.391379260847115,0.30400506939364724,0.3649679028986018,0.0
66.0,ZNN-CORO,0.4208651102215984,0.03904269661169876,0.23811445740932954,0.022210521624958287,0.7215004237849891,0.036683414626948095,0.7215004237849891,0.03904269661169876,0.0003996534785616651,1.0
66.0,GNN-CORO,7.480314309310816,0.3756945381020499,7.416889518236166,0.13421362648764767,5.117622297343247,0.22112307342229548,7.480314309310816,0.3756945381020499,0.20994971138741497,0.0
67.0,ZNN-CORO,1.2687282020326338,0.021510980147741963,0.6058096939899323,0.01543848146411755,0.41760052116665924,0.01819224459925272,1.2687282020326338,0.021510980147741963,0.0005533531104797772,1.0
67.0,GNN-CORO,9.479378333630617,0.28071366260796554,10.304415866174324,0.20938479510890032,12.998693086333093,0.28509559106735477,12.998693086333093,0.28509559106735477,0.12919796373639136,0.0
68.0,ZNN-CORO,0.7737908592957043,0.010488432264459944,0.43817309209725247,0.01048423662488629,0.6305021751277283,0.008032598543540576,0.7737908592957043,0.010488432264459944,0.0006320633202213989,1.0
68.0,GNN-CORO,11.67261958865634,0.21758368701072608,9.610378459379476,0.17971844907065407,16.557182166507374,0.2559057741202476,16.557182166507374,0.2559057741202476,0.24093458446654684,0.0
69.0,ZNN-CORO,1.002625055327323,0.05930343052551893,0.773370303188721,0.0487108490206565,0.7356816805554616,0.018993114792974046,1.002625055327323,0.05930343052551893,0.0007863972574003963,1.0
